5800	1
5801	1
5802	1
5803	0
5804	1
5805	1
5806	1
5807	1
5808	1
5809	1
5810	1
5811	1
5812	1
5813	0
5814	1
5815	1
5816	1
5817	1
5818	0
5819	1
5820	1
5821	1
5822	1
5823	1
5824	0
5825	1
5826	1
5827	1
5828	1
5829	1
5830	1
5831	1
5832	0
5833	0
5834	0
5835	1
5836	1
5837	0
5838	1
5839	1
5840	1
5841	0
5842	1
5843	0
5844	1
5845	1
5846	0
5847	1
5848	1
5849	1
5850	0
5851	1
5852	1
5853	1
5854	1
5855	1
5856	1
5857	1
5858	0
5859	1
5860	1
5861	1
5862	1
5863	1
5864	1
5865	1
5866	1
5867	0
5868	1
5869	1
5870	0
5871	1
5872	1
5873	1
5874	1
5875	1
5876	1
5877	1
5878	1
5879	1
5880	1
5881	1
5882	0
5883	1
5884	1
5885	1
5886	1
5887	0
5888	0
5889	1
5890	1
5891	1
5892	1
5893	1
5894	1
5895	1
5896	0
5897	0
5898	1
5899	1
5900	1
5901	1
5902	1
5903	1
5904	1
5905	1
5906	1
5907	1
5908	1
5909	0
5910	1
5911	1
5912	1
5913	1
5914	1
5915	1
5916	1
5917	1
5918	1
5919	1
5920	0
5921	1
5922	1
5923	1
5924	0
5925	1
5926	1
5927	1
5928	1
5929	1
5930	1
5931	1
5932	0
5933	0
5934	1
5935	1
5936	0
5937	1
5938	0
5939	1
5940	1
5941	1
5942	1
5943	0
5944	0
5945	0
5946	1
5947	0
5948	1
5949	1
5950	1
5951	1
5952	1
5953	1
5954	1
5955	1
5956	1
5957	1
5958	1
5959	0
5960	0
5961	0
5962	0
5963	1
5964	1
5965	1
5966	1
5967	1
5968	1
5969	0
5970	0
5971	1
5972	1
5973	1
5974	1
5975	1
5976	1
5977	1
5978	1
5979	0
5980	1
5981	1
5982	0
5983	1
5984	1
5985	1
5986	1
5987	1
5988	1
5989	1
5990	1
5991	1
5992	1
5993	0
5994	0
5995	1
5996	1
5997	1
5998	0
5999	1
6000	1
6001	0
6002	1
6003	1
6004	1
6005	1
6006	1
6007	1
6008	1
6009	1
6010	1
6011	1
6012	0
6013	1
6014	1
6015	1
6016	0
6017	1
6018	0
6019	0
6020	1
6021	1
6022	1
6023	1
6024	1
6025	1
6026	1
6027	1
6028	1
6029	1
6030	1
6031	0
6032	1
6033	1
6034	1
6035	1
6036	1
6037	1
6038	1
6039	0
6040	1
6041	1
6042	1
6043	0
6044	0
6045	1
6046	1
6047	0
6048	1
6049	1
6050	1
6051	1
6052	1
6053	1
6054	1
6055	0
6056	1
6057	1
6058	1
6059	1
6060	1
6061	0
6062	0
6063	1
6064	1
6065	1
6066	1
6067	1
6068	1
6069	1
6070	1
6071	1
6072	1
6073	1
6074	1
6075	1
6076	1
6077	1
6078	0
6079	0
6080	1
6081	1
6082	1
6083	1
6084	1
6085	1
6086	1
6087	1
6088	1
6089	1
6090	1
6091	0
6092	1
6093	0
6094	1
6095	0
6096	1
6097	1
6098	0
6099	1
6100	1
6101	0
6102	1
6103	1
6104	1
6105	0
6106	1
6107	1
6108	1
6109	1
6110	0
6111	0
6112	1
6113	1
6114	1
6115	1
6116	1
6117	0
6118	1
6119	1
6120	1
6121	1
6122	1
6123	1
6124	0
6125	1
6126	1
6127	1
6128	1
6129	1
6130	1
6131	1
6132	1
6133	1
6134	1
6135	1
6136	1
6137	1
6138	1
6139	1
6140	1
6141	0
6142	1
6143	1
6144	1
6145	0
6146	1
6147	1
6148	1
6149	1
6150	1
6151	0
6152	1
6153	1
6154	0
6155	0
6156	0
6157	1
6158	1
6159	1
6160	1
6161	1
6162	1
6163	0
6164	1
6165	1
6166	1
6167	1
6168	1
6169	1
6170	1
6171	1
6172	0
6173	1
6174	1
6175	1
6176	0
6177	1
6178	1
6179	0
6180	1
6181	1
6182	1
6183	0
6184	1
6185	0
6186	1
6187	0
6188	1
6189	1
6190	1
6191	1
6192	1
6193	1
6194	0
6195	0
6196	1
6197	1
6198	0
6199	1
6200	1
6201	0
6202	1
6203	0
6204	1
6205	1
6206	1
6207	0
6208	1
6209	1
6210	1
6211	1
6212	1
6213	0
6214	1
6215	1
6216	1
6217	0
6218	0
6219	1
6220	0
6221	1
6222	1
6223	1
6224	0
6225	1
6226	1
6227	1
6228	0
6229	0
6230	1
6231	1
6232	1
6233	1
6234	1
6235	0
6236	1
6237	1
6238	1
6239	1
6240	1
6241	0
6242	1
6243	1
6244	1
6245	0
6246	1
6247	1
6248	1
6249	1
6250	1
6251	1
6252	1
6253	1
6254	1
6255	1
6256	1
6257	1
6258	0
6259	1
6260	1
6261	1
6262	1
6263	1
6264	1
6265	0
6266	1
6267	1
6268	1
6269	1
6270	1
6271	1
6272	0
6273	1
6274	1
6275	0
6276	1
6277	0
6278	1
6279	1
6280	1
6281	1
6282	1
6283	1
6284	0
6285	0
6286	1
6287	1
6288	1
6289	0
6290	0
6291	1
6292	1
6293	1
6294	1
6295	1
6296	1
6297	1
6298	1
6299	0
6300	1
6301	1
6302	1
6303	0
6304	0
6305	1
6306	1
6307	1
6308	1
6309	1
6310	1
6311	1
6312	1
6313	1
6314	1
6315	1
6316	0
6317	1
6318	1
6319	0
6320	1
6321	1
6322	1
6323	0
6324	1
6325	1
6326	1
6327	1
6328	1
6329	1
6330	0
6331	1
6332	1
6333	0
6334	1
6335	1
6336	1
6337	1
6338	1
6339	1
6340	1
6341	1
6342	0
6343	0
6344	1
6345	1
6346	1
6347	1
6348	1
6349	1
6350	1
6351	1
6352	1
6353	0
6354	1
6355	1
6356	1
6357	1
6358	1
6359	1
6360	1
6361	1
6362	0
6363	1
6364	1
6365	1
6366	0
6367	0
6368	1
6369	0
6370	1
6371	1
6372	1
6373	1
6374	1
6375	1
6376	1
6377	1
6378	1
6379	0
6380	1
6381	1
6382	1
6383	0
6384	1
6385	1
6386	0
6387	1
6388	0
6389	0
6390	0
6391	0
6392	1
6393	1
6394	1
6395	1
6396	1
6397	0
6398	0
6399	1
6400	1
6401	1
6402	1
6403	1
6404	0
6405	1
6406	1
6407	0
6408	0
6409	1
6410	1
6411	1
6412	0
6413	1
6414	0
6415	1
6416	1
6417	1
6418	0
6419	1
6420	1
6421	1
6422	1
6423	1
6424	0
6425	1
6426	1
6427	1
6428	1
6429	1
6430	1
6431	1
6432	0
6433	0
6434	0
6435	1
6436	1
6437	1
6438	1
6439	0
6440	0
6441	1
6442	1
6443	1
6444	1
6445	1
6446	0
6447	1
6448	1
6449	0
6450	1
6451	1
6452	1
6453	1
6454	1
6455	1
6456	1
6457	1
6458	0
6459	1
6460	1
6461	1
6462	1
6463	1
6464	1
6465	1
6466	1
6467	1
6468	1
6469	1
6470	1
6471	0
6472	1
6473	1
6474	1
6475	1
6476	1
6477	1
6478	0
6479	1
6480	1
6481	0
6482	1
6483	1
6484	0
6485	0
6486	1
6487	1
6488	0
6489	0
6490	1
6491	1
6492	1
6493	1
6494	0
6495	1
6496	1
6497	1
6498	0
6499	1
6500	1
6501	1
6502	0
6503	1
6504	1
6505	1
6506	0
6507	1
6508	0
6509	1
6510	1
6511	1
6512	1
6513	0
6514	1
6515	1
6516	1
6517	0
6518	1
6519	1
6520	1
6521	1
6522	1
6523	1
6524	0
6525	1
6526	1
6527	1
6528	0
6529	1
6530	1
6531	1
6532	1
6533	0
6534	1
6535	1
6536	1
6537	1
6538	1
6539	1
6540	1
6541	1
6542	1
6543	1
6544	1
6545	1
6546	0
6547	1
6548	1
6549	1
6550	1
6551	1
6552	1
6553	1
6554	0
6555	1
6556	1
6557	1
6558	1
6559	0
6560	1
6561	1
6562	1
6563	1
6564	1
6565	0
6566	0
6567	0
6568	1
6569	1
6570	1
6571	1
6572	0
6573	0
6574	1
6575	1
6576	0
6577	1
6578	1
6579	1
6580	1
6581	1
6582	1
6583	1
6584	1
6585	1
6586	0
6587	0
6588	1
6589	1
6590	0
6591	1
6592	1
6593	1
6594	1
6595	1
6596	1
6597	1
6598	1
6599	0
6600	1
6601	1
6602	0
6603	1
6604	1
6605	1
6606	1
6607	0
6608	0
6609	1
6610	1
6611	1
6612	1
6613	1
6614	1
6615	0
6616	0
6617	1
6618	1
6619	1
6620	0
6621	1
6622	1
6623	1
6624	0
6625	0
6626	1
6627	1
6628	1
6629	1
6630	1
6631	1
6632	1
6633	0
6634	1
6635	0
6636	1
6637	0
6638	1
6639	1
6640	1
6641	1
6642	1
6643	1
6644	1
6645	0
6646	1
6647	0
6648	0
6649	1
6650	1
6651	1
6652	1
6653	1
6654	1
6655	0
6656	1
6657	1
6658	1
6659	1
6660	1
6661	1
6662	1
6663	1
6664	0
6665	0
6666	1
6667	1
6668	1
6669	1
6670	1
6671	1
6672	0
6673	0
6674	0
6675	1
6676	1
6677	0
6678	1
6679	1
6680	1
6681	1
6682	1
6683	1
6684	1
6685	1
6686	1
6687	0
6688	1
6689	1
6690	0
6691	1
6692	1
6693	1
6694	1
6695	1
6696	1
6697	1
6698	1
6699	1
6700	1
6701	1
6702	1
6703	1
6704	1
6705	1
6706	1
6707	1
6708	1
6709	1
6710	1
6711	1
6712	0
6713	1
6714	1
6715	0
6716	1
6717	1
6718	1
6719	1
6720	1
6721	1
6722	1
6723	1
6724	0
6725	0
6726	1
6727	1
6728	1
6729	1
6730	1
6731	0
6732	1
6733	0
6734	1
6735	1
6736	1
6737	1
6738	1
6739	1
6740	0
6741	1
6742	1
6743	1
6744	1
6745	1
6746	0
6747	1
6748	0
6749	0
6750	1
6751	0
6752	1
6753	1
6754	1
6755	1
6756	1
6757	0
6758	0
6759	1
6760	1
6761	1
6762	0
6763	1
6764	1
6765	1
6766	0
6767	1
6768	1
6769	1
6770	1
6771	1
6772	1
6773	1
6774	1
6775	1
6776	1
6777	1
6778	1
6779	0
6780	1
6781	1
6782	1
6783	0
6784	1
6785	1
6786	1
6787	1
6788	1
6789	1
6790	1
6791	0
6792	1
6793	1
6794	1
6795	1
6796	1
6797	0
6798	1
6799	1
6800	0
6801	1
6802	1
6803	1
6804	0
6805	1
6806	1
6807	1
6808	1
6809	1
6810	1
6811	1
6812	1
6813	0
6814	1
6815	1
6816	1
6817	1
6818	1
6819	0
6820	1
6821	1
6822	0
6823	1
6824	1
6825	1
6826	1
6827	0
6828	1
6829	1
6830	1
6831	0
6832	1
6833	1
6834	1
6835	1
6836	1
6837	1
6838	1
6839	1
6840	0
6841	0
6842	1
6843	1
6844	1
6845	1
6846	1
6847	1
6848	1
6849	1
6850	0
6851	1
6852	1
6853	1
6854	0
6855	0
6856	1
6857	1
6858	1
6859	1
6860	1
6861	1
6862	1
6863	1
6864	1
6865	1
6866	0
6867	0
6868	1
6869	1
6870	1
6871	1
6872	1
6873	1
6874	1
